platform,search_keyword,username,content,timestamp,likes,retweets,scraped_at,scraper_version,target_keyword,extraction_date,session_duration,scroll_attempts
twitter,MBG,jap,Program MBG merupakan langkah strategis pemerintah dalam meningkatkan kesehatan dan kecerdasan generasi penerus. Dan juga sebagai bentuk komitmen dalam meningkatkan kualitas sumber daya manusia serta menekan angka stunting,2025-11-16T04:28:06.000Z,0,0,2025-11-16T13:30:55.781892,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Frans Adi Jarwo,"Total kejadian keracunan pangan di Indonesia sampai hari ini ada 441. MBG menyumbang 211 kejadian, atau 48 persen dari kasus tersebut,” terang ketua Badan Ratjun Nasional",2025-11-16T04:27:57.000Z,0,0,2025-11-16T13:30:55.898324,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Ellaizes Jaca,"Ade Tias Maulana: MBG Jadi Kunci Turunkan Stunting & Kuatkan SDM!
Di Bekasi, Program Makan Bergizi Gratis (MBG) bukan sekadar makan siang — tapi investasi masa depan bangsa.",2025-11-16T04:27:49.000Z,0,0,2025-11-16T13:30:56.025236,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,duyie,"SPPG Angsau Dua Polres Tala Capai Maksimal 3.570 Porsi MBG!
Alhamdulillah, Satuan Pelayanan Pemenuhan Gizi (SPPG) Angsau Dua yang dikelola Yayasan Kemala Bhayangkari Polres Tanah Laut jajaran Polda Kalsel, berhasil sebarkan 3.570 porsi makan bergizi gratis ke 21 sekolah!",2025-11-16T04:26:14.000Z,0,0,2025-11-16T13:30:56.168653,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,galuh,jadi penasaran sm sef mbg yg terkenal di tiktok itu,2025-11-16T04:24:53.000Z,39,0,2025-11-16T13:30:56.291744,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,jap,"Pihak sekolah antusias untuk mendapatkan MBG dari SPPG Angsau Dua yang dikelola Yayasan Kemala Bhayangkari Polres Tanah Laut jajaran Polda Kalimantan Selatan dan kini telah mencapai maksimal penerima manfaat, yakni 3.570 porsi makan bergizi gratis (MBG) tersebar di 21 sekolah.",2025-11-16T04:24:33.000Z,0,0,2025-11-16T13:30:56.437808,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,duyie,"Bersama Nanik Sudaryati Deyang, Kita Wujudkan 5 Pokja Program MBG!
Dari pasokan bahan pangan hingga pemberdayaan daerah, Pokja Pasokan Bahan Baku Pangan menjadi kunci utama stabilitas harga dan ketersediaan pangan nasional.",2025-11-16T04:24:21.000Z,0,0,2025-11-16T13:30:56.562167,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Allasan7,Program MBG di Bekasi jadi langkah penting untuk turunkan stunting dan bantu anak-anak dapat gizi yang layak. Semoga jalan terus,2025-11-16T04:24:20.000Z,0,0,2025-11-16T13:30:56.701815,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Alvin cakep,Ini menu mbg dmn?,2025-11-16T04:23:41.000Z,0,0,2025-11-16T13:30:56.817546,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,meowing,siapa yang butuh MBG nih?,2025-11-16T04:23:32.000Z,0,0,2025-11-16T13:30:56.934096,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,nafian,"Satuan Pelayanan Pemenuhan Gizi (SPPG) Angsau Dua yang dikelola Yayasan Kemala Bhayangkari Polres Tanah Laut jajaran Polda Kalimantan Selatan kini telah mencapai maksimal penerima manfaat, yakni 3.570 porsi makan bergizi gratis (MBG) tersebar di 21 sekolah",2025-11-16T04:21:00.000Z,0,0,2025-11-16T13:31:04.682202,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Melsha,"Antusias sekolah-sekolah di Pelaihari terus meningkat. Permintaan bertambah, dan SPPG Angsau Dua bekerja keras memastikan jatah MBG tetap terpenuhi.

Dengan 21 sekolah penerima, SPPG Angsau Dua menjadi salah satu dapur yang berhasil mencapai cakupan maksimal dalam distribusi MBG.",2025-11-16T04:20:59.000Z,0,0,2025-11-16T13:31:04.805386,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ViTse,"Baru di UP yg membuat MBG nya
#ForeverWithKitA 
#KEnnywithmaNDA",2025-11-16T04:20:14.000Z,14,1,2025-11-16T13:31:04.950278,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,KING MELIODAS,I keep hearing about MBG and the commitment people have toward it is hard to ignore. It genuinely feels like a project with direction,2025-11-16T04:20:03.000Z,0,0,2025-11-16T13:31:05.088143,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,mbg tying real utility into a regulated framework feels solid bro,2025-11-16T04:19:48.000Z,0,0,2025-11-16T13:31:05.223629,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,solid utility long term aligned bro mbg feels built to last,2025-11-16T04:19:42.000Z,0,0,2025-11-16T13:31:05.372717,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,bobby_Karmela,"Jika beberapa kementrian bersatu dan berkolaborasi utk program MBG, maka peningkatan kualitas layanannya akan semakin baik",2025-11-16T04:19:34.000Z,0,0,2025-11-16T13:31:05.491939,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,facts bro mbg got real backing utility across the stack feels strong,2025-11-16T04:19:30.000Z,0,0,2025-11-16T13:31:05.618660,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,defi + tradfi trust combo makes mbg’s real utility hit different bro,2025-11-16T04:19:22.000Z,0,0,2025-11-16T13:31:05.752588,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,♡ 𝘻𝘢𝘪𝘯𝘢 자이나 ♡,Ade Tias Maulana menyebut MBG sebagai langkah strategis pemerintah untuk memperbaiki kesehatan dan kecerdasan generasi penerus.,2025-11-16T04:19:22.000Z,0,0,2025-11-16T13:31:05.878996,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,true bro mbg feels rare when utility compliance and scale line up,2025-11-16T04:19:16.000Z,0,0,2025-11-16T13:31:06.000068,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,clean take bro mbg perks + buybacks show real ecosystem weight,2025-11-16T04:19:10.000Z,0,0,2025-11-16T13:31:06.137546,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,fr bro mbg backed by real infra makes the utility feel legit,2025-11-16T04:19:05.000Z,0,0,2025-11-16T13:31:06.262096,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,yumi,"Dengan cakupan jutaan penerima manfaat, MBG jadi langkah nyata untuk memutus siklus gizi buruk yang sudah lama membayangi banyak keluarga.",2025-11-16T04:18:47.000Z,0,0,2025-11-16T13:31:06.385479,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,yumi,Setiap piring dari MBG membawa harapan baru. Harapan untuk anak yang bisa sekolah dengan perut kenyang dan hati bahagia.,2025-11-16T04:18:41.000Z,0,0,2025-11-16T13:31:06.503651,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,mbg standing out fr bro utility backed by real value hits,2025-11-16T04:18:19.000Z,1,0,2025-11-16T13:31:06.611243,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Shandy Trida,Pengawas MBG di Indo dari India bli,2025-11-16T04:18:15.000Z,0,0,2025-11-16T13:31:06.706762,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,mbg turning utility into actual value feels like real work bro,2025-11-16T04:18:12.000Z,1,0,2025-11-16T13:31:06.804863,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,mbg got real world flex fr bro clean signals,2025-11-16T04:18:07.000Z,0,0,2025-11-16T13:31:06.903543,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,regulated backbone + real utility makes mbg feel solid fr bro,2025-11-16T04:18:01.000Z,0,0,2025-11-16T13:31:07.003953,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,real utility always hits different bro mbg showing that rn,2025-11-16T04:17:56.000Z,0,0,2025-11-16T13:31:07.102855,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Nauna Masa,SPPG Angsau Dua kini melayani hingga 3.570 porsi MBG per hari. Semakin banyak anak sekolah yang merasakan manfaat gizi setiap harinya.,2025-11-16T04:17:47.000Z,0,0,2025-11-16T13:31:07.215701,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,regulated backbone + real utility makes mbg feel solid fr bro,2025-11-16T04:18:01.000Z,0,0,2025-11-16T13:31:13.986387,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,real utility always hits different bro mbg showing that rn,2025-11-16T04:17:56.000Z,0,0,2025-11-16T13:31:14.108804,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,Nauna Masa,SPPG Angsau Dua kini melayani hingga 3.570 porsi MBG per hari. Semakin banyak anak sekolah yang merasakan manfaat gizi setiap harinya.,2025-11-16T04:17:47.000Z,0,0,2025-11-16T13:31:14.236223,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
twitter,MBG,ricos,mbg really moving like an engine not a hype token fr bro,2025-11-16T04:17:41.000Z,0,0,2025-11-16T13:31:14.349911,2.0,MBG,2025-11-16T13:32:04.502774,208.2 seconds,21
